TaskID, TaskType, Elapsed, Deserialize, DeserializeCPU, Serialize
   427, ResultTask, 193.00, 94.00, 7773916.00, 0.00
   397, ResultTask, 202.00, 92.00, 14426606.00, 0.00
   457, ResultTask, 186.00, 90.00, 7931330.00, 0.00
   399, ResultTask, 213.00, 94.00, 8535933.00, 0.00
   429, ResultTask, 204.00, 93.00, 15320537.00, 0.00
   459, ResultTask, 197.00, 92.00, 5968461.00, 0.00
   433, ResultTask, 206.00, 87.00, 6261106.00, 0.00
   393, ResultTask, 218.00, 88.00, 16945177.00, 0.00
   463, ResultTask, 199.00, 86.00, 10854265.00, 0.00
   466, ResultTask, 23.00, 3.00, 2531593.00, 0.00
   464, ResultTask, 27.00, 5.00, 3635398.00, 0.00
   465, ResultTask, 34.00, 3.00, 3068598.00, 0.00
   455, ResultTask, 241.00, 66.00, 6557149.00, 0.00
   425, ResultTask, 250.00, 66.00, 9665690.00, 0.00
   435, ResultTask, 251.00, 66.00, 11324588.00, 0.00
   395, ResultTask, 264.00, 68.00, 8993454.00, 0.00
   394, ResultTask, 276.00, 122.00, 7604611.00, 0.00
   434, ResultTask, 266.00, 120.00, 6987007.00, 0.00
   398, ResultTask, 279.00, 125.00, 8573092.00, 0.00
   424, ResultTask, 276.00, 121.00, 6940032.00, 0.00
   428, ResultTask, 275.00, 124.00, 10731969.00, 0.00
   458, ResultTask, 267.00, 123.00, 9840658.00, 0.00
   426, ResultTask, 296.00, 120.00, 8021997.00, 0.00
   431, ResultTask, 296.00, 115.00, 6816468.00, 0.00
   461, ResultTask, 290.00, 113.00, 5887369.00, 1.00
   456, ResultTask, 292.00, 119.00, 6915852.00, 0.00
   396, ResultTask, 310.00, 121.00, 9072292.00, 0.00
   432, ResultTask, 349.00, 123.00, 5072657.00, 0.00
   462, ResultTask, 342.00, 121.00, 6843989.00, 0.00
   491, ResultTask, 43.00, 14.00, 2490569.00, 0.00
   460, ResultTask, 386.00, 141.00, 8186214.00, 0.00
   430, ResultTask, 394.00, 142.00, 7838664.00, 0.00
   492, ResultTask, 54.00, 24.00, 2998932.00, 0.00
   493, ResultTask, 16.00, 2.00, 2295596.00, 0.00
   495, ResultTask, 22.00, 2.00, 2310751.00, 0.00
   494, ResultTask, 24.00, 3.00, 2751478.00, 0.00
   496, ResultTask, 35.00, 2.00, 2593721.00, 0.00
   497, ResultTask, 72.00, 33.00, 2349562.00, 0.00
   392, ResultTask, 976.00, 124.00, 11028264.00, 0.00
   423, ResultTask, 992.00, 87.00, 9728247.00, 0.00
   401, ResultTask, 1000.00, 117.00, 8331910.00, 0.00
   467, ResultTask, 842.00, 3.00, 2868000.00, 0.00
   403, ResultTask, 1109.00, 88.00, 8714234.00, 0.00
   402, ResultTask, 1112.00, 123.00, 8965873.00, 0.00
   453, ResultTask, 1107.00, 86.00, 6715922.00, 0.00
   454, ResultTask, 1128.00, 119.00, 23398538.00, 0.00
   436, ResultTask, 1141.00, 119.00, 7051318.00, 0.00
   490, ResultTask, 844.00, 6.00, 2850541.00, 0.00
   400, ResultTask, 1163.00, 143.00, 8928202.00, 1.00
   489, ResultTask, 899.00, 28.00, 3288439.00, 0.00
   422, ResultTask, 1206.00, 123.00, 6644658.00, 0.00
   498, ResultTask, 791.00, 3.00, 2787635.00, 0.00
   437, ResultTask, 1207.00, 93.00, 18370479.00, 0.00
   487, ResultTask, 925.00, 30.00, 3139288.00, 0.00
   391, ResultTask, 1241.00, 116.00, 26803615.00, 0.00
   488, ResultTask, 980.00, 3.00, 2824218.00, 0.00
   468, ResultTask, 1087.00, 2.00, 1909965.00, 0.00
   470, ResultTask, 1141.00, 53.00, 3519100.00, 0.00
   469, ResultTask, 1147.00, 2.00, 2158131.00, 0.00
   452, ResultTask, 1435.00, 121.00, 10033150.00, 0.00
   500, ResultTask, 1009.00, 4.00, 3512005.00, 0.00
   421, ResultTask, 1458.00, 116.00, 5690662.00, 0.00
   501, ResultTask, 980.00, 2.00, 2184420.00, 0.00
   523, ResultTask, 20.00, 3.00, 2308811.00, 0.00
   524, ResultTask, 14.00, 3.00, 2264353.00, 0.00
   527, ResultTask, 16.00, 2.00, 2328877.00, 0.00
   528, ResultTask, 14.00, 2.00, 1785933.00, 0.00
   389, ResultTask, 1488.00, 94.00, 10328396.00, 0.00
   526, ResultTask, 34.00, 4.00, 3090338.00, 0.00
   525, ResultTask, 39.00, 3.00, 2479969.00, 0.00
   404, ResultTask, 1507.00, 122.00, 10951390.00, 0.00
   486, ResultTask, 1207.00, 7.00, 3101668.00, 0.00
   499, ResultTask, 1131.00, 3.00, 2608353.00, 0.00
   390, ResultTask, 1565.00, 145.00, 8369016.00, 0.00
   439, ResultTask, 1555.00, 90.00, 12266880.00, 0.00
   419, ResultTask, 1567.00, 91.00, 9529262.00, 1.00
   471, ResultTask, 1393.00, 4.00, 2480993.00, 0.00
   522, ResultTask, 252.00, 2.00, 2602526.00, 0.00
   451, ResultTask, 1618.00, 115.00, 6379676.00, 0.00
   472, ResultTask, 1488.00, 3.00, 2736121.00, 0.00
   405, ResultTask, 1704.00, 67.00, 10564266.00, 1.00
   438, ResultTask, 1710.00, 123.00, 7579610.00, 0.00
   521, ResultTask, 401.00, 4.00, 2753976.00, 0.00
   473, ResultTask, 1538.00, 6.00, 3056352.00, 0.00
   529, ResultTask, 281.00, 5.00, 2456009.00, 0.00
   502, ResultTask, 831.00, 7.00, 2825309.00, 0.00
   420, ResultTask, 1809.00, 143.00, 7444503.00, 0.00
   519, ResultTask, 551.00, 3.00, 2179202.00, 0.00
   387, ResultTask, 1846.00, 93.00, 9621858.00, 1.00
   485, ResultTask, 1566.00, 3.00, 2832619.00, 0.00
   450, ResultTask, 1838.00, 142.00, 22581296.00, 0.00
   440, ResultTask, 1862.00, 142.00, 11145560.00, 0.00
   530, ResultTask, 398.00, 3.00, 2121501.00, 0.00
   554, ResultTask, 37.00, 9.00, 2582371.00, 0.00
   557, ResultTask, 26.00, 3.00, 2563927.00, 0.00
   555, ResultTask, 42.00, 12.00, 2927672.00, 0.00
   556, ResultTask, 37.00, 7.00, 2896646.00, 0.00
   558, ResultTask, 14.00, 2.00, 2356199.00, 0.00
   559, ResultTask, 20.00, 2.00, 1832966.00, 0.00
   441, ResultTask, 1948.00, 115.00, 10152707.00, 0.00
   407, ResultTask, 1961.00, 92.00, 7589769.00, 0.00
   388, ResultTask, 1973.00, 125.00, 8256151.00, 0.00
   518, ResultTask, 753.00, 3.00, 2891057.00, 0.00
   442, ResultTask, 2003.00, 121.00, 22277453.00, 0.00
   406, ResultTask, 2015.00, 120.00, 11727020.00, 0.00
   520, ResultTask, 756.00, 4.00, 3032225.00, 15.00
   531, ResultTask, 572.00, 2.00, 2415239.00, 0.00
   483, ResultTask, 1776.00, 3.00, 2919369.00, 0.00
   553, ResultTask, 245.00, 2.00, 2498474.00, 0.00
   532, ResultTask, 601.00, 2.00, 2372756.00, 0.00
   474, ResultTask, 1896.00, 33.00, 3994490.00, 0.00
   447, ResultTask, 2124.00, 92.00, 6861837.00, 0.00
   552, ResultTask, 298.00, 3.00, 2958796.00, 0.00
   560, ResultTask, 222.00, 3.00, 2430106.00, 0.00
   503, ResultTask, 1155.00, 3.00, 2943438.00, 0.00
   561, ResultTask, 252.00, 3.00, 2293200.00, 0.00
   449, ResultTask, 2168.00, 92.00, 7978647.00, 0.00
   484, ResultTask, 1938.00, 3.00, 2829705.00, 0.00
   443, ResultTask, 2216.00, 86.00, 10240606.00, 0.00
   551, ResultTask, 393.00, 2.00, 2836284.00, 0.00
   479, ResultTask, 1975.00, 2.00, 2025729.00, 0.00
   418, ResultTask, 2249.00, 124.00, 10409728.00, 0.00
   448, ResultTask, 2242.00, 122.00, 8255045.00, 0.00
   444, ResultTask, 2244.00, 120.00, 7077191.00, 0.00
   417, ResultTask, 2267.00, 94.00, 8442534.00, 0.00
   585, ResultTask, 28.00, 3.00, 2379923.00, 0.00
   586, ResultTask, 28.00, 3.00, 2819345.00, 0.00
   517, ResultTask, 1063.00, 2.00, 3003823.00, 1.00
   587, ResultTask, 45.00, 3.00, 2713785.00, 0.00
   588, ResultTask, 37.00, 4.00, 3728361.00, 0.00
   590, ResultTask, 28.00, 3.00, 2372553.00, 0.00
   589, ResultTask, 40.00, 15.00, 2716452.00, 0.00
   385, ResultTask, 2376.00, 67.00, 6902434.00, 0.00
   533, ResultTask, 879.00, 3.00, 2995260.00, 0.00
   386, ResultTask, 2390.00, 121.00, 20323858.00, 0.00
   504, ResultTask, 1391.00, 3.00, 2730415.00, 0.00
   534, ResultTask, 891.00, 4.00, 2506913.00, 0.00
   481, ResultTask, 2125.00, 2.00, 3101093.00, 0.00
   445, ResultTask, 2400.00, 66.00, 6202488.00, 0.00
   413, ResultTask, 2425.00, 90.00, 7773171.00, 0.00
   480, ResultTask, 2172.00, 5.00, 2500795.00, 0.00
   592, ResultTask, 147.00, 3.00, 3055735.00, 0.00
   591, ResultTask, 173.00, 5.00, 4079187.00, 0.00
   550, ResultTask, 667.00, 3.00, 2612129.00, 0.00
   548, ResultTask, 778.00, 4.00, 3688304.00, 0.00
   516, ResultTask, 1326.00, 2.00, 2877804.00, 0.00
   416, ResultTask, 2538.00, 121.00, 11097481.00, 0.00
   584, ResultTask, 308.00, 4.00, 3771822.00, 0.00
   411, ResultTask, 2541.00, 116.00, 6451920.00, 0.00
   410, ResultTask, 2542.00, 144.00, 8896423.00, 0.00
   475, ResultTask, 2311.00, 3.00, 2416382.00, 0.00
   562, ResultTask, 611.00, 3.00, 3300229.00, 0.00
   594, ResultTask, 242.00, 2.00, 2026989.00, 0.00
   616, ResultTask, 26.00, 4.00, 3025688.00, 0.00
   563, ResultTask, 636.00, 5.00, 2914990.00, 0.00
   583, ResultTask, 372.00, 3.00, 2928244.00, 0.00
   412, ResultTask, 2599.00, 123.00, 7602075.00, 0.00
   482, ResultTask, 2328.00, 9.00, 3212574.00, 0.00
   619, ResultTask, 18.00, 2.00, 2081816.00, 0.00
   618, ResultTask, 24.00, 8.00, 2591949.00, 0.00
   617, ResultTask, 41.00, 4.00, 3286243.00, 0.00
   446, ResultTask, 2608.00, 119.00, 8469842.00, 0.00
   620, ResultTask, 20.00, 5.00, 3275968.00, 0.00
   593, ResultTask, 326.00, 4.00, 3988555.00, 0.00
   624, ResultTask, 18.00, 3.00, 2904539.00, 1.00
   626, ResultTask, 18.00, 5.00, 2479628.00, 0.00
   622, ResultTask, 22.00, 3.00, 2246197.00, 1.00
   549, ResultTask, 837.00, 3.00, 2752933.00, 0.00
   621, ResultTask, 35.00, 3.00, 2603108.00, 0.00
   625, ResultTask, 20.00, 3.00, 2372143.00, 0.00
   415, ResultTask, 2639.00, 67.00, 18303153.00, 0.00
   623, ResultTask, 37.00, 3.00, 2810164.00, 0.00
   627, ResultTask, 29.00, 4.00, 3524191.00, 0.00
   582, ResultTask, 455.00, 2.00, 2341458.00, 0.00
   409, ResultTask, 2691.00, 93.00, 5172729.00, 0.00
   581, ResultTask, 505.00, 3.00, 2512057.00, 0.00
   615, ResultTask, 194.00, 3.00, 2088409.00, 0.00
   595, ResultTask, 440.00, 3.00, 2926881.00, 0.00
   408, ResultTask, 2828.00, 124.00, 19037040.00, 0.00
   628, ResultTask, 234.00, 7.00, 3040376.00, 1.00
   614, ResultTask, 329.00, 2.00, 1837410.00, 0.00
   384, ResultTask, 2891.00, 122.00, 10215440.00, 0.00
   515, ResultTask, 1680.00, 3.00, 2429500.00, 0.00
   564, ResultTask, 945.00, 2.00, 2717823.00, 0.00
   596, ResultTask, 547.00, 3.00, 2412498.00, 0.00
   476, ResultTask, 2661.00, 4.00, 3825574.00, 0.00
   647, ResultTask, 26.00, 2.00, 2532890.00, 0.00
   648, ResultTask, 37.00, 3.00, 2010487.00, 0.00
   649, ResultTask, 36.00, 3.00, 2365906.00, 0.00
   629, ResultTask, 318.00, 3.00, 2439866.00, 1.00
   650, ResultTask, 27.00, 2.00, 2605229.00, 0.00
   652, ResultTask, 13.00, 2.00, 2238341.00, 0.00
   653, ResultTask, 14.00, 3.00, 2335157.00, 0.00
   651, ResultTask, 27.00, 11.00, 2241408.00, 0.00
   656, ResultTask, 13.00, 3.00, 2287782.00, 0.00
   654, ResultTask, 25.00, 3.00, 2660780.00, 0.00
   655, ResultTask, 24.00, 3.00, 3049385.00, 0.00
   477, ResultTask, 2741.00, 7.00, 3051209.00, 0.00
   546, ResultTask, 1244.00, 3.00, 2445805.00, 0.00
   565, ResultTask, 1039.00, 7.00, 2500997.00, 0.00
   630, ResultTask, 373.00, 8.00, 3017601.00, 0.00
   658, ResultTask, 30.00, 3.00, 2475049.00, 0.00
   535, ResultTask, 1524.00, 3.00, 2726772.00, 0.00
   631, ResultTask, 399.00, 2.00, 1868164.00, 0.00
   657, ResultTask, 63.00, 5.00, 3657711.00, 0.00
   547, ResultTask, 1286.00, 3.00, 3301314.00, 0.00
   646, ResultTask, 159.00, 3.00, 2441783.00, 0.00
   478, ResultTask, 2838.00, 2.00, 2052534.00, 0.00
   613, ResultTask, 555.00, 5.00, 2933858.00, 0.00
   579, ResultTask, 921.00, 2.00, 2415260.00, 0.00
   659, ResultTask, 121.00, 2.00, 2526595.00, 0.00
   414, ResultTask, 3127.00, 121.00, 8150716.00, 0.00
   645, ResultTask, 280.00, 3.00, 2498363.00, 0.00
   508, ResultTask, 2043.00, 3.00, 2153305.00, 0.00
   612, ResultTask, 660.00, 3.00, 2404512.00, 0.00
   578, ResultTask, 1063.00, 2.00, 2424412.00, 0.00
   514, ResultTask, 2013.00, 3.00, 2573295.00, 0.00
   644, ResultTask, 356.00, 3.00, 2692420.00, 0.00
   536, ResultTask, 1677.00, 4.00, 3598963.00, 0.00
   566, ResultTask, 1268.00, 3.00, 2452533.00, 0.00
   511, ResultTask, 2110.00, 2.00, 1768361.00, 0.00
   597, ResultTask, 886.00, 8.00, 3733868.00, 0.00
   506, ResultTask, 2181.00, 3.00, 2381078.00, 0.00
   684, ResultTask, 36.00, 3.00, 3528847.00, 0.00
   685, ResultTask, 42.00, 7.00, 2526563.00, 0.00
   687, ResultTask, 21.00, 4.00, 3117763.00, 0.00
   513, ResultTask, 2113.00, 3.00, 3665537.00, 1.00
   686, ResultTask, 31.00, 3.00, 2699262.00, 0.00
   688, ResultTask, 27.00, 2.00, 2363366.00, 0.00
   540, ResultTask, 1733.00, 3.00, 2483235.00, 0.00
   580, ResultTask, 1165.00, 3.00, 3261954.00, 0.00
   632, ResultTask, 707.00, 2.00, 2010709.00, 0.00
   507, ResultTask, 2245.00, 4.00, 2598799.00, 0.00
   689, ResultTask, 52.00, 2.00, 2847189.00, 0.00
   683, ResultTask, 140.00, 2.00, 2239703.00, 0.00
   643, ResultTask, 530.00, 3.00, 3062743.00, 0.00
   598, ResultTask, 1021.00, 3.00, 2416740.00, 0.00
   609, ResultTask, 874.00, 3.00, 2774333.00, 0.00
   660, ResultTask, 434.00, 4.00, 3509181.00, 0.00
   512, ResultTask, 2265.00, 3.00, 2728123.00, 0.00
   537, ResultTask, 1870.00, 2.00, 2686182.00, 0.00
   610, ResultTask, 901.00, 3.00, 2478478.00, 0.00
   611, ResultTask, 909.00, 2.00, 2857598.00, 1.00
   682, ResultTask, 236.00, 9.00, 2535099.00, 0.00
   542, ResultTask, 1843.00, 5.00, 2430660.00, 1.00
   662, ResultTask, 487.00, 5.00, 3166392.00, 0.00
   505, ResultTask, 2449.00, 2.00, 2731774.00, 0.00
   600, ResultTask, 1107.00, 2.00, 1857128.00, 0.00
   567, ResultTask, 1514.00, 11.00, 2648299.00, 0.00
   642, ResultTask, 714.00, 3.00, 2444740.00, 0.00
   690, ResultTask, 227.00, 2.00, 2273953.00, 0.00
   680, ResultTask, 327.00, 2.00, 2467408.00, 0.00
   633, ResultTask, 920.00, 4.00, 3610020.00, 0.00
   543, ResultTask, 1871.00, 5.00, 3126928.00, 0.00
   715, ResultTask, 29.00, 2.00, 2553844.00, 0.00
   661, ResultTask, 588.00, 2.00, 1977875.00, 0.00
   717, ResultTask, 14.00, 2.00, 2542271.00, 0.00
   716, ResultTask, 37.00, 15.00, 2929267.00, 0.00
   718, ResultTask, 26.00, 2.00, 2199468.00, 0.00
   509, ResultTask, 2463.00, 3.00, 2561589.00, 0.00
   719, ResultTask, 29.00, 3.00, 2554254.00, 0.00
   720, ResultTask, 25.00, 3.00, 2685468.00, 0.00
   634, ResultTask, 974.00, 3.00, 2492000.00, 0.00
   681, ResultTask, 391.00, 4.00, 2437452.00, 0.00
   577, ResultTask, 1546.00, 2.00, 2884630.00, 0.00
   641, ResultTask, 926.00, 3.00, 2961200.00, 0.00
   640, ResultTask, 950.00, 4.00, 2846544.00, 0.00
   714, ResultTask, 178.00, 3.00, 2707895.00, 0.00
   679, ResultTask, 528.00, 2.00, 2292873.00, 0.00
   677, ResultTask, 578.00, 3.00, 2389340.00, 0.00
   678, ResultTask, 549.00, 5.00, 2821860.00, 0.00
   691, ResultTask, 450.00, 3.00, 2411673.00, 0.00
   635, ResultTask, 1126.00, 2.00, 2264852.00, 0.00
   608, ResultTask, 1242.00, 3.00, 2489262.00, 1.00
   721, ResultTask, 219.00, 6.00, 2845797.00, 0.00
   692, ResultTask, 484.00, 2.00, 2720957.00, 0.00
   664, ResultTask, 815.00, 4.00, 3033801.00, 1.00
   639, ResultTask, 1141.00, 3.00, 2212150.00, 0.00
   663, ResultTask, 861.00, 4.00, 3281912.00, 0.00
   605, ResultTask, 1426.00, 3.00, 2210814.00, 0.00
   665, ResultTask, 861.00, 2.00, 2359317.00, 1.00
   545, ResultTask, 2162.00, 3.00, 2685927.00, 2.00
   601, ResultTask, 1497.00, 3.00, 2472754.00, 0.00
   599, ResultTask, 1508.00, 2.00, 2316580.00, 0.00
   747, ResultTask, 34.00, 12.00, 2553543.00, 0.00
   510, ResultTask, 2783.00, 3.00, 2966460.00, 0.00
   576, ResultTask, 1802.00, 18.00, 2510493.00, 0.00
   746, ResultTask, 53.00, 6.00, 5806124.00, 0.00
   607, ResultTask, 1476.00, 3.00, 2650281.00, 0.00
   713, ResultTask, 413.00, 4.00, 3274211.00, 0.00
   544, ResultTask, 2252.00, 2.00, 2692061.00, 1.00
   711, ResultTask, 458.00, 3.00, 2713920.00, 0.00
   751, ResultTask, 15.00, 2.00, 2332340.00, 0.00
   748, ResultTask, 32.00, 2.00, 2286423.00, 0.00
   694, ResultTask, 619.00, 3.00, 3056648.00, 0.00
   693, ResultTask, 626.00, 3.00, 2338466.00, 0.00
   749, ResultTask, 37.00, 6.00, 2821036.00, 0.00
   750, ResultTask, 45.00, 3.00, 2737153.00, 0.00
   575, ResultTask, 1853.00, 14.00, 2583839.00, 1.00
   722, ResultTask, 390.00, 2.00, 2461913.00, 0.00
   602, ResultTask, 1600.00, 5.00, 4040873.00, 0.00
   541, ResultTask, 2441.00, 2.00, 2266450.00, 0.00
   568, ResultTask, 2042.00, 3.00, 3178092.00, 0.00
   604, ResultTask, 1634.00, 7.00, 2460934.00, 0.00
   712, ResultTask, 564.00, 3.00, 2259878.00, 0.00
   744, ResultTask, 241.00, 2.00, 2207427.00, 0.00
   752, ResultTask, 166.00, 3.00, 2518615.00, 0.00
   723, ResultTask, 525.00, 4.00, 2543171.00, 0.00
   637, ResultTask, 1454.00, 4.00, 2802276.00, 0.00
   676, ResultTask, 1011.00, 3.00, 3030970.00, 0.00
   638, ResultTask, 1484.00, 5.00, 3570126.00, 0.00
   539, ResultTask, 2636.00, 3.00, 3161973.00, 0.00
   724, ResultTask, 606.00, 9.00, 2744592.00, 0.00
   636, ResultTask, 1572.00, 2.00, 2342137.00, 0.00
   603, ResultTask, 1817.00, 2.00, 2292537.00, 0.00
   574, ResultTask, 2142.00, 2.00, 2459902.00, 0.00
   573, ResultTask, 2167.00, 3.00, 2265373.00, 0.00
   725, ResultTask, 654.00, 3.00, 2417061.00, 0.00
   675, ResultTask, 1151.00, 5.00, 2493475.00, 0.00
   743, ResultTask, 413.00, 3.00, 2568009.00, 0.00
   571, ResultTask, 2230.00, 3.00, 2577259.00, 0.00
   674, ResultTask, 1191.00, 3.00, 2330315.00, 0.00
   745, ResultTask, 419.00, 3.00, 3108831.00, 0.00
   606, ResultTask, 1848.00, 3.00, 2445896.00, 0.00
   696, ResultTask, 960.00, 3.00, 3192283.00, 0.00
   754, ResultTask, 371.00, 3.00, 2310939.00, 0.00
   710, ResultTask, 850.00, 3.00, 2623356.00, 0.00
   695, ResultTask, 1022.00, 4.00, 2991796.00, 0.00
   753, ResultTask, 424.00, 4.00, 3161017.00, 0.00
   709, ResultTask, 911.00, 2.00, 2413545.00, 0.00
   538, ResultTask, 2844.00, 3.00, 2639029.00, 0.00
   572, ResultTask, 2334.00, 3.00, 2450177.00, 0.00
   740, ResultTask, 604.00, 3.00, 2532135.00, 0.00
   726, ResultTask, 820.00, 2.00, 1954191.00, 0.00
   570, ResultTask, 2384.00, 4.00, 3860137.00, 0.00
   667, ResultTask, 1405.00, 4.00, 2589861.00, 0.00
   666, ResultTask, 1423.00, 2.00, 2369176.00, 0.00
   756, ResultTask, 494.00, 3.00, 2351872.00, 0.00
   755, ResultTask, 500.00, 3.00, 2464014.00, 0.00
   671, ResultTask, 1376.00, 13.00, 3552188.00, 0.00
   742, ResultTask, 614.00, 21.00, 2987996.00, 0.00
   673, ResultTask, 1384.00, 3.00, 2248141.00, 1.00
   672, ResultTask, 1395.00, 3.00, 2100733.00, 0.00
   708, ResultTask, 1021.00, 3.00, 2544461.00, 0.00
   670, ResultTask, 1461.00, 42.00, 3844549.00, 1.00
   669, ResultTask, 1467.00, 2.00, 2327467.00, 0.00
   569, ResultTask, 2467.00, 3.00, 3373776.00, 0.00
   727, ResultTask, 911.00, 2.00, 2564218.00, 0.00
   741, ResultTask, 702.00, 4.00, 2878767.00, 0.00
   757, ResultTask, 611.00, 2.00, 2289151.00, 0.00
   668, ResultTask, 1535.00, 5.00, 3293641.00, 0.00
   707, ResultTask, 1188.00, 3.00, 2534496.00, 0.00
   697, ResultTask, 1308.00, 2.00, 2450071.00, 0.00
   739, ResultTask, 861.00, 7.00, 2553887.00, 0.00
   706, ResultTask, 1284.00, 4.00, 2680301.00, 0.00
   698, ResultTask, 1342.00, 3.00, 2667125.00, 0.00
   728, ResultTask, 1064.00, 2.00, 2231863.00, 0.00
   758, ResultTask, 793.00, 5.00, 2500704.00, 0.00
   759, ResultTask, 945.00, 26.00, 3029415.00, 0.00
   701, ResultTask, 1510.00, 3.00, 2700255.00, 0.00
   737, ResultTask, 1149.00, 3.00, 2273419.00, 0.00
   738, ResultTask, 1127.00, 4.00, 2446419.00, 0.00
   704, ResultTask, 1531.00, 3.00, 2293753.00, 0.00
   699, ResultTask, 1577.00, 3.00, 2881043.00, 0.00
   703, ResultTask, 1568.00, 4.00, 2301849.00, 0.00
   702, ResultTask, 1594.00, 5.00, 2402961.00, 0.00
   729, ResultTask, 1333.00, 3.00, 2894362.00, 0.00
   734, ResultTask, 1317.00, 2.00, 2310034.00, 0.00
   763, ResultTask, 1110.00, 3.00, 2271313.00, 0.00
   732, ResultTask, 1389.00, 3.00, 2528845.00, 0.00
   736, ResultTask, 1397.00, 3.00, 2471157.00, 0.00
   730, ResultTask, 1496.00, 4.00, 2487197.00, 0.00
   700, ResultTask, 1788.00, 4.00, 3446599.00, 0.00
   765, ResultTask, 1147.00, 2.00, 2298946.00, 0.00
   760, ResultTask, 1233.00, 3.00, 2767842.00, 0.00
   767, ResultTask, 1125.00, 4.00, 2631237.00, 0.00
   735, ResultTask, 1458.00, 4.00, 2878260.00, 0.00
   761, ResultTask, 1283.00, 4.00, 3650636.00, 0.00
   733, ResultTask, 1529.00, 2.00, 2150839.00, 0.00
   764, ResultTask, 1264.00, 2.00, 2513177.00, 0.00
   705, ResultTask, 1853.00, 24.00, 2622844.00, 0.00
   762, ResultTask, 1318.00, 3.00, 2383698.00, 0.00
   731, ResultTask, 1660.00, 4.00, 2686206.00, 0.00
   766, ResultTask, 1510.00, 3.00, 2499238.00, 0.00
